order_id,courier_id,region_id,city,lng,lat,accept_time,delivery_time,delivery_duration_minutes,delivery_distance_km,previous_tasks,previous_accept_time,minutes_since_previous_accept,tasks_previous_1h,tasks_previous_3h,accept_hour,accept_minute,accept_day,accept_weekday,is_weekend,time_period,distance_group,ds
3777175,435,31,Jilin,126.55085,43.86011,1900-08-31 09:00:00,1900-08-31 14:01:00,301.0,1.5352185307029143,1557,1900-08-31 09:00:00,0.0,4,4,9,0,31,4,0,Morning,1–3 km,831
3859731,435,31,Jilin,126.55416,43.87159,1900-08-31 09:00:00,1900-08-31 11:24:00,144.0,0.9525745335711499,1558,1900-08-31 09:00:00,0.0,4,4,9,0,31,4,0,Morning,0–1 km,831
3925306,435,31,Jilin,126.55556,43.86011,1900-08-31 09:00:00,1900-08-31 13:25:00,265.0,1.4374482342524955,1559,1900-08-31 09:00:00,0.0,4,4,9,0,31,4,0,Morning,1–3 km,831
4201819,435,31,Jilin,126.55283,43.87219,1900-08-31 09:00:00,1900-08-31 10:44:00,104.0,1.387884138312936,1560,1900-08-31 09:00:00,0.0,4,4,9,0,31,4,0,Morning,1–3 km,831
88314,435,31,Jilin,126.55099,43.87394,1900-08-31 09:04:00,1900-08-31 11:17:00,133.0,0.9856458617538911,1561,1900-08-31 09:00:00,4.0,9,9,9,4,31,4,0,Morning,0–1 km,831
1207178,435,31,Jilin,126.56579,43.86136,1900-08-31 09:13:00,1900-08-31 12:40:00,207.0,1.0942107414933322,1562,1900-08-31 09:04:00,9.0,10,10,9,13,31,4,0,Morning,1–3 km,831
4373240,435,31,Jilin,126.54756,43.86894,1900-08-31 09:13:00,1900-08-31 15:18:00,365.0,1.2635625851809957,1563,1900-08-31 09:13:00,0.0,10,10,9,13,31,4,0,Morning,1–3 km,831
302634,435,31,Jilin,126.54775,43.86913,1900-08-31 09:14:00,1900-08-31 15:43:00,389.0,1.5513111400569894,1564,1900-08-31 09:13:00,1.0,12,12,9,14,31,4,0,Morning,1–3 km,831
885120,435,31,Jilin,126.54899,43.86929,1900-08-31 09:14:00,1900-08-31 15:37:00,383.0,1.3764922032154463,1565,1900-08-31 09:14:00,0.0,12,12,9,14,31,4,0,Morning,1–3 km,831
1772090,435,31,Jilin,126.54901,43.86866,1900-08-31 09:14:00,1900-08-31 16:49:00,455.0,1.3502367831664743,1566,1900-08-31 09:14:00,0.0,12,12,9,14,31,4,0,Morning,1–3 km,831
3365320,435,31,Jilin,126.55664,43.8662,1900-08-31 09:14:00,1900-08-31 14:47:00,333.0,0.8984416117625209,1567,1900-08-31 09:14:00,0.0,12,12,9,14,31,4,0,Morning,0–1 km,831
3638845,435,31,Jilin,126.54923,43.86841,1900-08-31 09:14:00,1900-08-31 16:08:00,414.0,1.3295549223966432,1568,1900-08-31 09:14:00,0.0,12,12,9,14,31,4,0,Morning,1–3 km,831
4380662,435,31,Jilin,126.54906,43.868,1900-08-31 09:14:00,1900-08-31 16:13:00,419.0,1.346646417879332,1569,1900-08-31 09:14:00,0.0,12,12,9,14,31,4,0,Morning,1–3 km,831
599983,435,31,Jilin,126.55574,43.86625,1900-08-31 09:15:00,1900-08-31 14:54:00,339.0,0.9857173575255256,1570,1900-08-31 09:14:00,1.0,18,18,9,15,31,4,0,Morning,0–1 km,831
2984283,435,31,Jilin,126.55194,43.85796,1900-08-31 13:33:00,1900-08-31 13:40:00,7.0,0.08597106799680974,1571,1900-08-31 09:15:00,258.0,0,0,13,33,31,4,0,Afternoon,0–1 km,831
2331195,435,31,Jilin,126.53231,43.86926,1900-08-31 14:06:00,1900-08-31 15:08:00,62.0,,1572,1900-08-31 13:33:00,33.0,1,1,14,6,31,4,0,Afternoon,,831
1695716,435,31,Jilin,126.55271,43.87213,1900-08-31 17:39:00,1900-08-31 17:41:00,2.0,0.022596564906009947,1573,1900-08-31 14:06:00,213.0,0,0,17,39,31,4,0,Evening,0–1 km,831
941697,435,31,Jilin,126.55968,43.87062,1900-09-01 08:52:00,1900-09-01 10:20:00,88.0,0.5555337641520303,1574,1900-08-31 17:39:00,913.0,0,0,8,52,1,5,1,Morning,0–1 km,901
1300342,435,31,Jilin,126.55024,43.87455,1900-09-01 08:52:00,1900-09-01 11:54:00,182.0,1.3337869933951385,1575,1900-09-01 08:52:00,0.0,0,0,8,52,1,5,1,Morning,1–3 km,901
4465082,435,31,Jilin,126.55911,43.88133,1900-09-01 08:52:00,1900-09-01 17:28:00,516.0,3.00378726055931,1576,1900-09-01 08:52:00,0.0,0,0,8,52,1,5,1,Morning,3–5 km,901
2048427,435,31,Jilin,126.55653,43.86477,1900-09-01 08:53:00,1900-09-01 14:42:00,349.0,1.0447503359500037,1577,1900-09-01 08:52:00,1.0,3,3,8,53,1,5,1,Morning,1–3 km,901
3142177,435,31,Jilin,126.5618,43.86594,1900-09-01 08:53:00,1900-09-01 16:06:00,433.0,0.6479600524300888,1578,1900-09-01 08:53:00,0.0,3,3,8,53,1,5,1,Morning,0–1 km,901
2980859,435,31,Jilin,126.55557,43.86232,1900-09-01 08:54:00,1900-09-01 14:29:00,335.0,1.2105122292401058,1579,1900-09-01 08:53:00,1.0,5,5,8,54,1,5,1,Morning,1–3 km,901
2904792,435,31,Jilin,126.55993,43.87207,1900-09-01 08:55:00,1900-09-01 16:51:00,476.0,0.02229669893123556,1580,1900-09-01 08:54:00,1.0,6,6,8,55,1,5,1,Morning,0–1 km,901
1377229,435,31,Jilin,126.55234,43.87343,1900-09-01 08:56:00,1900-09-01 12:20:00,204.0,1.1168094698792392,1581,1900-09-01 08:55:00,1.0,7,7,8,56,1,5,1,Morning,1–3 km,901
2372409,435,31,Jilin,126.56157,43.85795,1900-09-01 08:59:00,1900-09-01 13:45:00,286.0,1.487178364599394,1582,1900-09-01 08:56:00,3.0,8,8,8,59,1,5,1,Morning,1–3 km,901
215698,435,31,Jilin,126.55404,43.87341,1900-09-01 09:01:00,1900-09-01 11:01:00,120.0,1.0063252124040314,1583,1900-09-01 08:59:00,2.0,9,9,9,1,1,5,1,Morning,1–3 km,901
4461247,435,31,Jilin,126.55289,43.87216,1900-09-01 09:02:00,1900-09-01 11:16:00,134.0,0.856782689530687,1584,1900-09-01 09:01:00,1.0,10,10,9,2,1,5,1,Morning,0–1 km,901
2186527,435,31,Jilin,126.55304,43.87292,1900-09-01 09:03:00,1900-09-01 11:47:00,164.0,1.0335451328777578,1585,1900-09-01 09:02:00,1.0,11,11,9,3,1,5,1,Morning,1–3 km,901
2132557,435,31,Jilin,126.55419,43.8678,1900-09-01 09:10:00,1900-09-01 14:59:00,349.0,0.9688412617790539,1586,1900-09-01 09:03:00,7.0,12,12,9,10,1,5,1,Morning,0–1 km,901
3065586,435,31,Jilin,126.54968,43.86542,1900-09-01 09:10:00,1900-09-01 15:09:00,359.0,1.4291491357075665,1587,1900-09-01 09:10:00,0.0,12,12,9,10,1,5,1,Morning,1–3 km,901
3627645,435,31,Jilin,126.55209,43.86858,1900-09-01 09:11:00,1900-09-01 15:21:00,370.0,1.1281326175946198,1588,1900-09-01 09:10:00,1.0,14,14,9,11,1,5,1,Morning,1–3 km,901
103801,435,31,Jilin,126.55658,43.86044,1900-09-02 07:38:00,1900-09-02 13:09:00,331.0,1.3437680757437263,1589,1900-09-01 09:11:00,1347.0,0,0,7,38,2,6,1,Morning,1–3 km,902
4441930,435,31,Jilin,126.58148,43.87604,1900-09-02 07:38:00,1900-09-02 14:12:00,394.0,0.8332727201992894,1590,1900-09-02 07:38:00,0.0,0,0,7,38,2,6,1,Morning,0–1 km,902
862592,435,31,Jilin,126.5598,43.8719,1900-09-02 07:40:00,1900-09-02 09:37:00,117.0,0.2411976131425509,1591,1900-09-02 07:38:00,2.0,2,2,7,40,2,6,1,Morning,0–1 km,902
1577943,435,31,Jilin,126.55085,43.86017,1900-09-02 07:40:00,1900-09-02 14:01:00,381.0,1.1002728861668878,1592,1900-09-02 07:40:00,0.0,2,2,7,40,2,6,1,Morning,1–3 km,902
3783846,435,31,Jilin,126.56212,43.8662,1900-09-02 07:40:00,1900-09-02 11:18:00,218.0,0.6003057784536278,1593,1900-09-02 07:40:00,0.0,2,2,7,40,2,6,1,Morning,0–1 km,902
1891579,435,31,Jilin,126.55926,43.87031,1900-09-02 07:42:00,1900-09-02 15:10:00,448.0,1.582410422203398,1594,1900-09-02 07:40:00,2.0,5,5,7,42,2,6,1,Morning,1–3 km,902
2056134,435,31,Jilin,126.56061,43.86177,1900-09-02 07:44:00,1900-09-02 11:57:00,253.0,0.900800317508425,1595,1900-09-02 07:42:00,2.0,6,6,7,44,2,6,1,Morning,0–1 km,902
2535068,435,31,Jilin,126.56213,43.86611,1900-09-02 07:44:00,1900-09-02 11:40:00,236.0,0.6141600999791164,1596,1900-09-02 07:44:00,0.0,6,6,7,44,2,6,1,Morning,0–1 km,902
1548102,435,31,Jilin,126.55692,43.86305,1900-09-02 07:46:00,1900-09-02 12:53:00,307.0,1.4955631852626112,1597,1900-09-02 07:44:00,2.0,8,8,7,46,2,6,1,Morning,1–3 km,902
4100583,435,31,Jilin,126.56248,43.87031,1900-09-02 07:46:00,1900-09-02 09:24:00,98.0,0.2596405339560434,1598,1900-09-02 07:46:00,0.0,8,8,7,46,2,6,1,Morning,0–1 km,902
486503,435,31,Jilin,126.54863,43.86914,1900-09-02 08:13:00,1900-09-02 15:34:00,441.0,0.5427754120813005,1599,1900-09-02 07:46:00,27.0,10,10,8,13,2,6,1,Morning,0–1 km,902
2057824,435,31,Jilin,126.55203,43.86841,1900-09-02 08:13:00,1900-09-02 14:52:00,399.0,1.248619169108219,1600,1900-09-02 08:13:00,0.0,10,10,8,13,2,6,1,Morning,1–3 km,902
1788934,435,31,Jilin,126.55401,43.86813,1900-09-02 08:14:00,1900-09-02 14:25:00,371.0,0.9725179316721357,1601,1900-09-02 08:13:00,1.0,12,12,8,14,2,6,1,Morning,0–1 km,902
4474064,435,31,Jilin,126.54889,43.86869,1900-09-02 08:14:00,1900-09-02 15:15:00,421.0,1.5721246632599772,1602,1900-09-02 08:14:00,0.0,12,12,8,14,2,6,1,Morning,1–3 km,902
913358,435,31,Jilin,126.55034,43.87254,1900-09-02 08:15:00,1900-09-02 10:35:00,140.0,1.3095120190320715,1603,1900-09-02 08:14:00,1.0,14,14,8,15,2,6,1,Morning,1–3 km,902
4347595,435,31,Jilin,126.55028,43.87452,1900-09-02 08:15:00,1900-09-02 10:23:00,128.0,1.3690550778345096,1604,1900-09-02 08:15:00,0.0,14,14,8,15,2,6,1,Morning,1–3 km,902
2227757,435,31,Jilin,126.55548,43.87148,1900-09-02 08:16:00,1900-09-02 10:51:00,155.0,0.9867805936351969,1605,1900-09-02 08:15:00,1.0,16,16,8,16,2,6,1,Morning,0–1 km,902
2688632,435,31,Jilin,126.55122,43.87443,1900-09-02 11:01:00,1900-09-02 11:04:00,3.0,0.02805779764817131,1606,1900-09-02 08:16:00,165.0,0,7,11,1,2,6,1,Morning,0–1 km,902
3397031,435,31,Jilin,126.56367,43.8654,1900-09-02 15:40:00,1900-09-02 15:41:00,1.0,0.015173947075642716,1607,1900-09-02 11:01:00,279.0,0,0,15,40,2,6,1,Afternoon,0–1 km,902
2329935,435,31,Jilin,126.5575,43.87391,1900-09-02 16:28:00,1900-09-02 16:47:00,19.0,0.5378771730935095,1608,1900-09-02 15:40:00,48.0,1,1,16,28,2,6,1,Afternoon,0–1 km,902
1358493,435,31,Jilin,126.55271,43.87221,1900-09-03 07:57:00,1900-09-03 11:02:00,185.0,1.2725483766479075,1609,1900-09-02 16:28:00,929.0,0,0,7,57,3,0,0,Morning,1–3 km,903
361557,435,31,Jilin,126.55057,43.86113,1900-09-03 07:58:00,1900-09-03 12:15:00,257.0,1.305745234802412,1610,1900-09-03 07:57:00,1.0,1,1,7,58,3,0,0,Morning,1–3 km,903
2549754,435,31,Jilin,126.56432,43.86359,1900-09-03 07:58:00,1900-09-03 13:58:00,360.0,0.785772252507639,1611,1900-09-03 07:58:00,0.0,1,1,7,58,3,0,0,Morning,0–1 km,903
3187633,435,31,Jilin,126.55858,43.87037,1900-09-03 07:58:00,1900-09-03 09:31:00,93.0,0.5983359638927516,1612,1900-09-03 07:58:00,0.0,1,1,7,58,3,0,0,Morning,0–1 km,903
3397005,435,31,Jilin,126.5559,43.86017,1900-09-03 07:58:00,1900-09-03 13:41:00,343.0,0.8818122089518816,1613,1900-09-03 07:58:00,0.0,1,1,7,58,3,0,0,Morning,0–1 km,903
1034041,435,31,Jilin,126.55284,43.87229,1900-09-03 07:59:00,1900-09-03 10:07:00,128.0,0.941263801432039,1614,1900-09-03 07:58:00,1.0,5,5,7,59,3,0,0,Morning,0–1 km,903
4503092,435,31,Jilin,126.55274,43.87218,1900-09-03 07:59:00,1900-09-03 10:34:00,155.0,1.0930171500688541,1615,1900-09-03 07:59:00,0.0,5,5,7,59,3,0,0,Morning,1–3 km,903
603587,435,31,Jilin,126.55607,43.86703,1900-09-03 08:01:00,1900-09-03 12:23:00,262.0,1.3176557262768471,1616,1900-09-03 07:59:00,2.0,7,7,8,1,3,0,0,Morning,1–3 km,903
2043716,435,31,Jilin,126.55152,43.87081,1900-09-03 08:26:00,1900-09-03 10:47:00,141.0,0.9694827325348844,1617,1900-09-03 08:01:00,25.0,8,8,8,26,3,0,0,Morning,0–1 km,903
1648391,435,31,Jilin,126.5543,43.87394,1900-09-03 08:27:00,1900-09-03 09:59:00,92.0,0.9879268832501297,1618,1900-09-03 08:26:00,1.0,9,9,8,27,3,0,0,Morning,0–1 km,903
4192631,435,31,Jilin,126.5579,43.87161,1900-09-03 08:45:00,1900-09-03 09:40:00,55.0,0.6402509264719867,1619,1900-09-03 08:27:00,18.0,10,10,8,45,3,0,0,Morning,0–1 km,903
147046,435,31,Jilin,126.54909,43.86925,1900-09-03 11:24:00,1900-09-03 11:29:00,5.0,0.10341028808265378,1620,1900-09-03 08:45:00,159.0,0,3,11,24,3,0,0,Morning,0–1 km,903
3054539,435,31,Jilin,126.57373,43.87083,1900-09-03 14:13:00,1900-09-03 15:20:00,67.0,0.5986452300322397,1621,1900-09-03 11:24:00,169.0,0,1,14,13,3,0,0,Afternoon,0–1 km,903
2340782,435,31,Jilin,126.57515,43.87146,1900-09-03 14:14:00,1900-09-03 15:01:00,47.0,0.5592061052056343,1622,1900-09-03 14:13:00,1.0,1,2,14,14,3,0,0,Afternoon,0–1 km,903
2844328,435,31,Jilin,126.57686,43.86944,1900-09-03 14:14:00,1900-09-03 15:37:00,83.0,0.8362452934347139,1623,1900-09-03 14:14:00,0.0,1,2,14,14,3,0,0,Afternoon,0–1 km,903
3182781,435,31,Jilin,126.56869,43.87115,1900-09-03 14:14:00,1900-09-03 15:54:00,100.0,0.24294034462829572,1624,1900-09-03 14:14:00,0.0,1,2,14,14,3,0,0,Afternoon,0–1 km,903
1689359,435,31,Jilin,126.56484,43.86953,1900-09-03 14:28:00,1900-09-03 14:45:00,17.0,0.22269367992785125,1625,1900-09-03 14:14:00,14.0,4,4,14,28,3,0,0,Afternoon,0–1 km,903
706060,435,31,Jilin,126.55743,43.87409,1900-09-03 16:12:00,1900-09-03 16:53:00,41.0,3.152565872970882,1626,1900-09-03 14:28:00,104.0,0,5,16,12,3,0,0,Afternoon,3–5 km,903
405145,435,31,Jilin,126.56194,43.86973,1900-09-04 08:24:00,1900-09-04 10:54:00,150.0,0.5522917950762467,1627,1900-09-03 16:12:00,972.0,0,0,8,24,4,1,0,Morning,0–1 km,904
656533,435,31,Jilin,126.5576,43.87026,1900-09-04 08:24:00,1900-09-04 10:29:00,125.0,0.5434449111745966,1628,1900-09-04 08:24:00,0.0,0,0,8,24,4,1,0,Morning,0–1 km,904
3203113,435,31,Jilin,126.56486,43.86209,1900-09-04 08:24:00,1900-09-04 11:21:00,177.0,0.9372536048240088,1629,1900-09-04 08:24:00,0.0,0,0,8,24,4,1,0,Morning,0–1 km,904
3762704,435,31,Jilin,126.55096,43.86012,1900-09-04 08:25:00,1900-09-04 12:48:00,263.0,1.3161370272694388,1630,1900-09-04 08:24:00,1.0,3,3,8,25,4,1,0,Morning,1–3 km,904
3146980,435,31,Jilin,126.56217,43.8666,1900-09-04 08:26:00,1900-09-04 11:04:00,158.0,0.8885646398651893,1631,1900-09-04 08:25:00,1.0,4,4,8,26,4,1,0,Morning,0–1 km,904
1373789,435,31,Jilin,126.55951,43.87144,1900-09-04 08:27:00,1900-09-04 09:58:00,91.0,0.5089020232607921,1632,1900-09-04 08:26:00,1.0,5,5,8,27,4,1,0,Morning,0–1 km,904
117883,435,31,Jilin,126.56059,43.86173,1900-09-04 08:28:00,1900-09-04 11:42:00,194.0,1.1443226618582185,1633,1900-09-04 08:27:00,1.0,6,6,8,28,4,1,0,Morning,1–3 km,904
887149,435,31,Jilin,126.54753,43.86904,1900-09-04 13:01:00,1900-09-04 15:32:00,151.0,1.598224996714236,1634,1900-09-04 08:28:00,273.0,0,0,13,1,4,1,0,Afternoon,1–3 km,904
210397,435,31,Jilin,126.54985,43.86903,1900-09-04 13:02:00,1900-09-04 16:30:00,208.0,1.4542946157655097,1635,1900-09-04 13:01:00,1.0,1,1,13,2,4,1,0,Afternoon,1–3 km,904
1827714,435,31,Jilin,126.54905,43.86915,1900-09-04 13:03:00,1900-09-04 15:39:00,156.0,1.424933512764517,1636,1900-09-04 13:02:00,1.0,2,2,13,3,4,1,0,Afternoon,1–3 km,904
4363750,435,31,Jilin,126.54954,43.86996,1900-09-04 13:05:00,1900-09-04 16:07:00,182.0,1.3201251341570608,1637,1900-09-04 13:03:00,2.0,3,3,13,5,4,1,0,Afternoon,1–3 km,904
115409,435,31,Jilin,126.5604,43.87288,1900-09-04 13:18:00,1900-09-04 14:07:00,49.0,1.0061710148571266,1638,1900-09-04 13:05:00,13.0,4,4,13,18,4,1,0,Afternoon,1–3 km,904
1320691,435,31,Jilin,126.55404,43.87231,1900-09-04 13:19:00,1900-09-04 14:35:00,76.0,0.8443521351129452,1639,1900-09-04 13:18:00,1.0,5,5,13,19,4,1,0,Afternoon,0–1 km,904
2769893,435,31,Jilin,126.54843,43.8727,1900-09-04 13:19:00,1900-09-04 14:23:00,64.0,0.9721101723044162,1640,1900-09-04 13:19:00,0.0,5,5,13,19,4,1,0,Afternoon,0–1 km,904
2997436,435,31,Jilin,126.5528,43.87228,1900-09-04 13:19:00,1900-09-04 15:01:00,102.0,1.2018581627943379,1641,1900-09-04 13:19:00,0.0,5,5,13,19,4,1,0,Afternoon,1–3 km,904
3265327,435,31,Jilin,126.5595,43.87075,1900-09-05 08:09:00,1900-09-05 10:11:00,122.0,0.4585759019031585,1642,1900-09-04 13:19:00,1130.0,0,0,8,9,5,2,0,Morning,0–1 km,905
2061057,435,31,Jilin,126.56115,43.86964,1900-09-05 08:12:00,1900-09-05 18:56:00,644.0,0.10034300005015322,1643,1900-09-05 08:09:00,3.0,1,1,8,12,5,2,0,Morning,0–1 km,905
3782654,435,31,Jilin,126.55935,43.87044,1900-09-05 08:13:00,1900-09-05 09:53:00,100.0,0.5278094548662654,1644,1900-09-05 08:12:00,1.0,2,2,8,13,5,2,0,Morning,0–1 km,905
2974209,435,31,Jilin,126.56504,43.86472,1900-09-05 08:29:00,1900-09-05 10:46:00,137.0,1.0131156962235404,1645,1900-09-05 08:13:00,16.0,3,3,8,29,5,2,0,Morning,1–3 km,905
3434038,435,31,Jilin,126.56226,43.85867,1900-09-05 08:29:00,1900-09-05 11:32:00,183.0,1.4767915299870584,1646,1900-09-05 08:29:00,0.0,3,3,8,29,5,2,0,Morning,1–3 km,905
3561901,435,31,Jilin,126.561,43.86225,1900-09-05 08:29:00,1900-09-05 12:29:00,240.0,1.3694136960795213,1647,1900-09-05 08:29:00,0.0,3,3,8,29,5,2,0,Morning,1–3 km,905
4463584,435,31,Jilin,126.56294,43.86196,1900-09-05 08:30:00,1900-09-05 11:07:00,157.0,1.344152395315529,1648,1900-09-05 08:29:00,1.0,6,6,8,30,5,2,0,Morning,1–3 km,905
4504093,435,31,Jilin,126.55562,43.86249,1900-09-05 08:32:00,1900-09-05 12:35:00,243.0,1.2804416625399486,1649,1900-09-05 08:30:00,2.0,7,7,8,32,5,2,0,Morning,1–3 km,905
1703107,435,31,Jilin,126.5621,43.86661,1900-09-05 08:33:00,1900-09-05 10:27:00,114.0,0.5628713550163642,1650,1900-09-05 08:32:00,1.0,8,8,8,33,5,2,0,Morning,0–1 km,905
500998,435,31,Jilin,126.5528,43.87226,1900-09-05 12:46:00,1900-09-05 14:37:00,111.0,,1651,1900-09-05 08:33:00,253.0,0,0,12,46,5,2,0,Afternoon,,905
2132815,435,31,Jilin,126.55388,43.87449,1900-09-05 12:46:00,1900-09-05 13:40:00,54.0,,1652,1900-09-05 12:46:00,0.0,0,0,12,46,5,2,0,Afternoon,,905
1802344,435,31,Jilin,126.5541,43.87231,1900-09-05 12:47:00,1900-09-05 14:01:00,74.0,,1653,1900-09-05 12:46:00,1.0,2,2,12,47,5,2,0,Afternoon,,905
2369906,435,31,Jilin,126.55273,43.87214,1900-09-05 12:47:00,1900-09-05 14:24:00,97.0,,1654,1900-09-05 12:47:00,0.0,2,2,12,47,5,2,0,Afternoon,,905
389225,435,31,Jilin,126.55271,43.8683,1900-09-05 12:50:00,1900-09-05 16:27:00,217.0,,1655,1900-09-05 12:47:00,3.0,4,4,12,50,5,2,0,Afternoon,,905
4182261,435,31,Jilin,126.54886,43.86874,1900-09-05 12:50:00,1900-09-05 15:19:00,149.0,,1656,1900-09-05 12:50:00,0.0,4,4,12,50,5,2,0,Afternoon,,905
116076,435,31,Jilin,126.54962,43.86996,1900-09-05 12:52:00,1900-09-05 15:41:00,169.0,,1657,1900-09-05 12:50:00,2.0,6,6,12,52,5,2,0,Afternoon,,905
236300,435,31,Jilin,126.5694,43.87102,1900-09-05 16:42:00,1900-09-05 19:03:00,141.0,0.095430947246375,1658,1900-09-05 12:52:00,230.0,0,0,16,42,5,2,0,Afternoon,0–1 km,905
418594,435,31,Jilin,126.57684,43.86777,1900-09-05 16:42:00,1900-09-05 17:28:00,46.0,0.9003915586743172,1659,1900-09-05 16:42:00,0.0,0,0,16,42,5,2,0,Afternoon,0–1 km,905
1623512,435,31,Jilin,126.57217,43.87031,1900-09-05 16:42:00,1900-09-05 18:17:00,95.0,0.4866234523770459,1660,1900-09-05 16:42:00,0.0,0,0,16,42,5,2,0,Afternoon,0–1 km,905
3563606,435,31,Jilin,126.57419,43.87082,1900-09-05 16:42:00,1900-09-05 18:07:00,85.0,0.6403867762164909,1661,1900-09-05 16:42:00,0.0,0,0,16,42,5,2,0,Afternoon,0–1 km,905
3691738,435,31,Jilin,126.57542,43.87005,1900-09-05 16:42:00,1900-09-05 17:58:00,76.0,0.6047459015928287,1662,1900-09-05 16:42:00,0.0,0,0,16,42,5,2,0,Afternoon,0–1 km,905
14254,435,31,Jilin,126.57649,43.87036,1900-09-05 16:43:00,1900-09-05 17:19:00,36.0,0.7953084560936213,1663,1900-09-05 16:42:00,1.0,5,5,16,43,5,2,0,Afternoon,0–1 km,905
740829,435,31,Jilin,126.574,43.8703,1900-09-05 16:43:00,1900-09-05 17:42:00,59.0,0.6421527841719864,1664,1900-09-05 16:43:00,0.0,5,5,16,43,5,2,0,Afternoon,0–1 km,905
1795250,435,31,Jilin,126.55561,43.86235,1900-09-06 07:59:00,1900-09-06 14:32:00,393.0,1.3084635298274898,1665,1900-09-05 16:43:00,916.0,0,0,7,59,6,3,0,Morning,1–3 km,906
1910921,435,31,Jilin,126.55377,43.87446,1900-09-06 07:59:00,1900-09-06 10:45:00,166.0,0.9905444494012445,1666,1900-09-06 07:59:00,0.0,0,0,7,59,6,3,0,Morning,0–1 km,906
2948851,435,31,Jilin,126.56196,43.8676,1900-09-06 08:00:00,1900-09-06 16:25:00,505.0,0.01388100846240779,1667,1900-09-06 07:59:00,1.0,2,2,8,0,6,3,0,Morning,0–1 km,906
3543842,435,31,Jilin,126.54886,43.87379,1900-09-06 08:03:00,1900-09-06 12:08:00,245.0,1.0685606640399494,1668,1900-09-06 08:00:00,3.0,3,3,8,3,6,3,0,Morning,1–3 km,906
1564678,435,31,Jilin,126.55036,43.87435,1900-09-06 08:05:00,1900-09-06 11:25:00,200.0,1.3302047935755452,1669,1900-09-06 08:03:00,2.0,4,4,8,5,6,3,0,Morning,1–3 km,906
6205,435,31,Jilin,126.55276,43.87212,1900-09-06 08:06:00,1900-09-06 11:12:00,186.0,1.3891681672837581,1670,1900-09-06 08:05:00,1.0,5,5,8,6,6,3,0,Morning,1–3 km,906
1932670,435,31,Jilin,126.56283,43.86192,1900-09-06 08:06:00,1900-09-06 15:38:00,452.0,1.010266641852425,1671,1900-09-06 08:06:00,0.0,5,5,8,6,6,3,0,Morning,1–3 km,906
33874,435,31,Jilin,126.55274,43.87217,1900-09-06 08:15:00,1900-09-06 12:27:00,252.0,0.970646465338546,1672,1900-09-06 08:06:00,9.0,7,7,8,15,6,3,0,Morning,0–1 km,906
2096597,435,31,Jilin,126.55394,43.87271,1900-09-06 08:15:00,1900-09-06 10:56:00,161.0,0.9971935108183002,1673,1900-09-06 08:15:00,0.0,7,7,8,15,6,3,0,Morning,0–1 km,906
3846315,435,31,Jilin,126.55895,43.86875,1900-09-06 08:15:00,1900-09-06 10:25:00,130.0,0.6785946887264002,1674,1900-09-06 08:15:00,0.0,7,7,8,15,6,3,0,Morning,0–1 km,906
4127905,435,31,Jilin,126.55287,43.87214,1900-09-06 08:15:00,1900-09-06 11:54:00,219.0,1.0476642467241588,1675,1900-09-06 08:15:00,0.0,7,7,8,15,6,3,0,Morning,1–3 km,906
1247844,435,31,Jilin,126.55173,43.87016,1900-09-06 08:16:00,1900-09-06 12:21:00,245.0,0.9099572302791035,1676,1900-09-06 08:15:00,1.0,11,11,8,16,6,3,0,Morning,0–1 km,906
2406321,435,31,Jilin,126.55288,43.87225,1900-09-06 08:16:00,1900-09-06 11:35:00,199.0,1.1265094016949222,1677,1900-09-06 08:16:00,0.0,11,11,8,16,6,3,0,Morning,1–3 km,906
1839206,435,31,Jilin,126.54695,43.86908,1900-09-06 08:17:00,1900-09-06 12:50:00,273.0,1.5360857226154196,1678,1900-09-06 08:16:00,1.0,13,13,8,17,6,3,0,Morning,1–3 km,906
2867865,435,31,Jilin,126.55281,43.87222,1900-09-06 08:17:00,1900-09-06 11:59:00,222.0,1.0659929168936129,1679,1900-09-06 08:17:00,0.0,13,13,8,17,6,3,0,Morning,1–3 km,906
958120,435,31,Jilin,126.54772,43.86909,1900-09-06 08:18:00,1900-09-06 13:23:00,305.0,1.282012403373944,1680,1900-09-06 08:17:00,1.0,15,15,8,18,6,3,0,Morning,1–3 km,906
2563874,435,31,Jilin,126.54646,43.8688,1900-09-06 08:18:00,1900-09-06 12:59:00,281.0,1.5929026515006603,1681,1900-09-06 08:18:00,0.0,15,15,8,18,6,3,0,Morning,1–3 km,906
2959585,435,31,Jilin,126.54905,43.86916,1900-09-06 08:18:00,1900-09-06 14:51:00,393.0,1.7917375075395674,1682,1900-09-06 08:18:00,0.0,15,15,8,18,6,3,0,Morning,1–3 km,906
4143766,435,31,Jilin,126.54978,43.87031,1900-09-06 08:18:00,1900-09-06 13:09:00,291.0,1.4566730225984508,1683,1900-09-06 08:18:00,0.0,15,15,8,18,6,3,0,Morning,1–3 km,906
653299,435,31,Jilin,126.55557,43.86237,1900-09-07 08:51:00,1900-09-07 14:21:00,330.0,1.3486117487340257,1684,1900-09-06 08:18:00,1473.0,0,0,8,51,7,4,0,Morning,1–3 km,907
1421553,435,31,Jilin,126.55488,43.86025,1900-09-07 08:51:00,1900-09-07 15:27:00,396.0,0.45454465749619954,1685,1900-09-07 08:51:00,0.0,0,0,8,51,7,4,0,Morning,0–1 km,907
